sample_id,source_name,domain,language,compressor,rate,protected,mode,original_tokens,candidate_tokens,gross_saved_tokens,gross_saving_ratio,safe_effective_saved_tokens,safe_saving_ratio,guard_status,protected_spans,protected_retained,fallback,fallback_reason,latency_ms
m11-business-en-safe-11,ContractNLI,business,en,llmlingua-2,0.33,True,R6_direct_compressor,405,119,286,0.7061728395061728,0,0.0,NOT_RUN,1,True,False,,1260.1464999606833
m11-business-en-safe-11,ContractNLI,business,en,llmlingua-2,0.33,True,R7_direct_guard,405,119,286,0.7061728395061728,0,0.0,FAIL,1,True,False,,1284.2191000236198
m11-business-en-safe-11,ContractNLI,business,en,llmlingua-2,0.33,True,R8_api_guard,405,119,286,0.7061728395061728,0,0.0,FAIL,1,True,False,,1285.2195999585092
m11-business-en-safe-11,ContractNLI,business,en,llmlingua-2,0.33,True,R9_direct_api_guard,405,119,286,0.7061728395061728,0,0.0,FAIL,1,True,False,,2545.3660999191925
m11-business-vi-unsafe-14,ContractNLI,business,vi,llmlingua-2,0.33,True,R6_direct_compressor,463,149,314,0.6781857451403888,0,0.0,NOT_RUN,1,True,False,,2240.884399972856
m11-business-vi-unsafe-14,ContractNLI,business,vi,llmlingua-2,0.33,True,R7_direct_guard,463,149,314,0.6781857451403888,0,0.0,FAIL,1,True,False,,2255.520200007595
m11-business-vi-unsafe-14,ContractNLI,business,vi,llmlingua-2,0.33,True,R8_api_guard,463,149,314,0.6781857451403888,0,0.0,FAIL,1,True,False,,2257.3184999637306
m11-business-vi-unsafe-14,ContractNLI,business,vi,llmlingua-2,0.33,True,R9_direct_api_guard,463,149,314,0.6781857451403888,0,0.0,FAIL,1,True,False,,4498.202899936587
m11-business-vi-safe-11,ContractNLI,business,vi,llmlingua-2,0.33,True,R6_direct_compressor,421,129,292,0.6935866983372921,0,0.0,NOT_RUN,1,True,False,,2245.0851999456063
m11-business-vi-safe-11,ContractNLI,business,vi,llmlingua-2,0.33,True,R7_direct_guard,421,129,292,0.6935866983372921,0,0.0,FAIL,1,True,False,,2263.8919999590144
m11-business-vi-safe-11,ContractNLI,business,vi,llmlingua-2,0.33,True,R8_api_guard,421,129,292,0.6935866983372921,0,0.0,FAIL,1,True,False,,2268.000299925916
m11-business-vi-safe-11,ContractNLI,business,vi,llmlingua-2,0.33,True,R9_direct_api_guard,421,129,292,0.6935866983372921,0,0.0,FAIL,1,True,False,,4513.085499871522
m11-academic-vi-safe-21,SciFact,academic,vi,llmlingua-2,0.33,True,R6_direct_compressor,399,130,269,0.6741854636591479,0,0.0,NOT_RUN,1,True,False,,1196.7634999891743
m11-academic-vi-safe-21,SciFact,academic,vi,llmlingua-2,0.33,True,R7_direct_guard,399,130,269,0.6741854636591479,0,0.0,FAIL,1,True,False,,1214.6951999748126
m11-academic-vi-safe-21,SciFact,academic,vi,llmlingua-2,0.33,True,R8_api_guard,399,130,269,0.6741854636591479,0,0.0,FAIL,1,True,False,,1214.8205999983475
m11-academic-vi-safe-21,SciFact,academic,vi,llmlingua-2,0.33,True,R9_direct_api_guard,399,130,269,0.6741854636591479,0,0.0,FAIL,1,True,False,,2411.5840999875218
m11-academic-vi-unsafe-13,SciFact,academic,vi,llmlingua-2,0.33,True,R6_direct_compressor,393,141,252,0.6412213740458015,0,0.0,NOT_RUN,11,True,False,,1225.686899968423
m11-academic-vi-unsafe-13,SciFact,academic,vi,llmlingua-2,0.33,True,R7_direct_guard,393,141,252,0.6412213740458015,0,0.0,FAIL,11,True,False,,1239.57839992363
m11-academic-vi-unsafe-13,SciFact,academic,vi,llmlingua-2,0.33,True,R8_api_guard,393,141,252,0.6412213740458015,0,0.0,FAIL,11,True,False,,1241.34729988873
m11-academic-vi-unsafe-13,SciFact,academic,vi,llmlingua-2,0.33,True,R9_direct_api_guard,393,141,252,0.6412213740458015,0,0.0,FAIL,11,True,False,,2467.034199857153
m11-general-vi-unsafe-12,XNLI,general,vi,llmlingua-2,0.33,True,R6_direct_compressor,20,5,15,0.75,0,0.0,NOT_RUN,0,True,False,,1210.6646000174806
m11-general-vi-unsafe-12,XNLI,general,vi,llmlingua-2,0.33,True,R7_direct_guard,20,5,15,0.75,0,0.0,FAIL,0,True,False,,1211.186800035648
m11-general-vi-unsafe-12,XNLI,general,vi,llmlingua-2,0.33,True,R8_api_guard,20,5,15,0.75,0,0.0,FAIL,0,True,False,,1212.7197999507189
m11-general-vi-unsafe-12,XNLI,general,vi,llmlingua-2,0.33,True,R9_direct_api_guard,20,5,15,0.75,0,0.0,FAIL,0,True,False,,2423.3843999681994
m11-business-vi-safe-12,ContractNLI,business,vi,llmlingua-2,0.33,True,R6_direct_compressor,421,129,292,0.6935866983372921,0,0.0,NOT_RUN,1,True,False,,2328.031499986537
m11-business-vi-safe-12,ContractNLI,business,vi,llmlingua-2,0.33,True,R7_direct_guard,421,129,292,0.6935866983372921,0,0.0,FAIL,1,True,False,,2350.242399959825
m11-business-vi-safe-12,ContractNLI,business,vi,llmlingua-2,0.33,True,R8_api_guard,421,129,292,0.6935866983372921,0,0.0,FAIL,1,True,False,,2351.692200056277
m11-business-vi-safe-12,ContractNLI,business,vi,llmlingua-2,0.33,True,R9_direct_api_guard,421,129,292,0.6935866983372921,0,0.0,FAIL,1,True,False,,4679.723700042814
m11-business-en-safe-05,ContractNLI,business,en,llmlingua-2,0.33,True,R6_direct_compressor,401,124,277,0.6907730673316709,0,0.0,NOT_RUN,2,True,False,,1202.1061000414193
m11-business-en-safe-05,ContractNLI,business,en,llmlingua-2,0.33,True,R7_direct_guard,401,124,277,0.6907730673316709,0,0.0,FAIL,2,True,False,,1219.7335000382736
m11-business-en-safe-05,ContractNLI,business,en,llmlingua-2,0.33,True,R8_api_guard,401,124,277,0.6907730673316709,0,0.0,FAIL,2,True,False,,1221.1500001139939
m11-business-en-safe-05,ContractNLI,business,en,llmlingua-2,0.33,True,R9_direct_api_guard,401,124,277,0.6907730673316709,0,0.0,FAIL,2,True,False,,2423.256100155413
m11-general-vi-safe-12,XNLI,general,vi,llmlingua-2,0.33,True,R6_direct_compressor,11,3,8,0.7272727272727273,0,0.0,NOT_RUN,0,True,False,,1154.4797000242397
m11-general-vi-safe-12,XNLI,general,vi,llmlingua-2,0.33,True,R7_direct_guard,11,3,8,0.7272727272727273,0,0.0,FAIL,0,True,False,,1154.8322000307962
m11-general-vi-safe-12,XNLI,general,vi,llmlingua-2,0.33,True,R8_api_guard,11,3,8,0.7272727272727273,0,0.0,FAIL,0,True,False,,1156.1976000666618
m11-general-vi-safe-12,XNLI,general,vi,llmlingua-2,0.33,True,R9_direct_api_guard,11,3,8,0.7272727272727273,0,0.0,FAIL,0,True,False,,2310.6773000909016
m11-business-vi-safe-21,ContractNLI,business,vi,llmlingua-2,0.33,True,R6_direct_compressor,463,149,314,0.6781857451403888,0,0.0,NOT_RUN,1,True,False,,2177.735700039193
m11-business-vi-safe-21,ContractNLI,business,vi,llmlingua-2,0.33,True,R7_direct_guard,463,149,314,0.6781857451403888,0,0.0,FAIL,1,True,False,,2191.99479999952
m11-business-vi-safe-21,ContractNLI,business,vi,llmlingua-2,0.33,True,R8_api_guard,463,149,314,0.6781857451403888,0,0.0,FAIL,1,True,False,,2193.8278999878094
m11-business-vi-safe-21,ContractNLI,business,vi,llmlingua-2,0.33,True,R9_direct_api_guard,463,149,314,0.6781857451403888,0,0.0,FAIL,1,True,False,,4371.563600027002
m11-general-vi-safe-14,XNLI,general,vi,llmlingua-2,0.33,True,R6_direct_compressor,40,14,26,0.65,0,0.0,NOT_RUN,1,True,False,,1172.5987999234349
m11-general-vi-safe-14,XNLI,general,vi,llmlingua-2,0.33,True,R7_direct_guard,40,14,26,0.65,0,0.0,FAIL,1,True,False,,1173.8949998980388
m11-general-vi-safe-14,XNLI,general,vi,llmlingua-2,0.33,True,R8_api_guard,40,14,26,0.65,0,0.0,FAIL,1,True,False,,1175.7843998493627
m11-general-vi-safe-14,XNLI,general,vi,llmlingua-2,0.33,True,R9_direct_api_guard,40,14,26,0.65,0,0.0,FAIL,1,True,False,,2348.3831997727975
m11-technical-vi-safe-11,technical_documentation,technical,vi,llmlingua-2,0.33,True,R6_direct_compressor,48,13,35,0.7291666666666666,0,0.0,NOT_RUN,0,True,False,,1175.2312000608072
m11-technical-vi-safe-11,technical_documentation,technical,vi,llmlingua-2,0.33,True,R7_direct_guard,48,13,35,0.7291666666666666,0,0.0,FAIL,0,True,False,,1176.2093000579625
m11-technical-vi-safe-11,technical_documentation,technical,vi,llmlingua-2,0.33,True,R8_api_guard,48,13,35,0.7291666666666666,0,0.0,FAIL,0,True,False,,1177.6713001308963
m11-technical-vi-safe-11,technical_documentation,technical,vi,llmlingua-2,0.33,True,R9_direct_api_guard,48,13,35,0.7291666666666666,0,0.0,FAIL,0,True,False,,2352.9025001917034
m11-academic-en-unsafe-14,SciFact,academic,en,llmlingua-2,0.33,True,R6_direct_compressor,382,125,257,0.6727748691099477,0,0.0,NOT_RUN,1,True,False,,1167.3238000366837
m11-academic-en-unsafe-14,SciFact,academic,en,llmlingua-2,0.33,True,R7_direct_guard,382,125,257,0.6727748691099477,0,0.0,FAIL,1,True,False,,1183.1875001080334
m11-academic-en-unsafe-14,SciFact,academic,en,llmlingua-2,0.33,True,R8_api_guard,382,125,257,0.6727748691099477,0,0.0,FAIL,1,True,False,,1185.5417999904603
m11-academic-en-unsafe-14,SciFact,academic,en,llmlingua-2,0.33,True,R9_direct_api_guard,382,125,257,0.6727748691099477,0,0.0,FAIL,1,True,False,,2352.865600027144
m11-general-en-unsafe-06,XNLI,general,en,llmlingua-2,0.33,True,R6_direct_compressor,38,16,22,0.5789473684210527,0,0.0,NOT_RUN,0,True,False,,1158.0621000612155
m11-general-en-unsafe-06,XNLI,general,en,llmlingua-2,0.33,True,R7_direct_guard,38,16,22,0.5789473684210527,22,0.5789473684210527,PASS,0,True,False,,1158.7020000442863
m11-general-en-unsafe-06,XNLI,general,en,llmlingua-2,0.33,True,R8_api_guard,38,16,22,0.5789473684210527,22,0.5789473684210527,PASS,0,True,False,,1159.7905000671744
m11-general-en-unsafe-06,XNLI,general,en,llmlingua-2,0.33,True,R9_direct_api_guard,38,16,22,0.5789473684210527,22,0.5789473684210527,PASS,0,True,False,,2317.85260012839
m11-general-vi-unsafe-25,XNLI,general,vi,llmlingua-2,0.33,True,R6_direct_compressor,39,15,24,0.6153846153846154,0,0.0,NOT_RUN,0,True,False,,1147.7491999976337
m11-general-vi-unsafe-25,XNLI,general,vi,llmlingua-2,0.33,True,R7_direct_guard,39,15,24,0.6153846153846154,0,0.0,FAIL,0,True,False,,1149.0520000224933
m11-general-vi-unsafe-25,XNLI,general,vi,llmlingua-2,0.33,True,R8_api_guard,39,15,24,0.6153846153846154,0,0.0,FAIL,0,True,False,,1150.4356999648735
m11-general-vi-unsafe-25,XNLI,general,vi,llmlingua-2,0.33,True,R9_direct_api_guard,39,15,24,0.6153846153846154,0,0.0,FAIL,0,True,False,,2298.184899962507
m11-academic-vi-unsafe-23,SciFact,academic,vi,llmlingua-2,0.33,True,R6_direct_compressor,543,543,0,0.0,0,0.0,NOT_RUN,5,True,True,MODEL_MAX_INPUT_TOKENS_512,0.0
m11-academic-vi-unsafe-23,SciFact,academic,vi,llmlingua-2,0.33,True,R7_direct_guard,543,543,0,0.0,0,0.0,PASS,5,True,True,MODEL_MAX_INPUT_TOKENS_512,31.203499995172024
m11-academic-vi-unsafe-23,SciFact,academic,vi,llmlingua-2,0.33,True,R8_api_guard,543,543,0,0.0,0,0.0,PASS,5,True,True,MODEL_MAX_INPUT_TOKENS_512,31.963399960659444
m11-academic-vi-unsafe-23,SciFact,academic,vi,llmlingua-2,0.33,True,R9_direct_api_guard,543,543,0,0.0,0,0.0,PASS,5,True,True,MODEL_MAX_INPUT_TOKENS_512,31.963399960659444
m11-business-en-unsafe-20,ContractNLI,business,en,llmlingua-2,0.33,True,R6_direct_compressor,520,520,0,0.0,0,0.0,NOT_RUN,15,True,True,MODEL_MAX_INPUT_TOKENS_512,0.0
m11-business-en-unsafe-20,ContractNLI,business,en,llmlingua-2,0.33,True,R7_direct_guard,520,520,0,0.0,0,0.0,PASS,15,True,True,MODEL_MAX_INPUT_TOKENS_512,24.068400030955672
m11-business-en-unsafe-20,ContractNLI,business,en,llmlingua-2,0.33,True,R8_api_guard,520,520,0,0.0,0,0.0,PASS,15,True,True,MODEL_MAX_INPUT_TOKENS_512,24.40799993928522
m11-business-en-unsafe-20,ContractNLI,business,en,llmlingua-2,0.33,True,R9_direct_api_guard,520,520,0,0.0,0,0.0,PASS,15,True,True,MODEL_MAX_INPUT_TOKENS_512,24.40799993928522
m11-business-vi-safe-24,ContractNLI,business,vi,rule-based,0.5,True,R6_direct_compressor,427,323,104,0.24355971896955503,0,0.0,NOT_RUN,2,True,False,,0.2848999574780464
m11-business-vi-safe-24,ContractNLI,business,vi,rule-based,0.5,True,R7_direct_guard,427,323,104,0.24355971896955503,0,0.0,FAIL,2,True,False,,22.65809988602996
m11-business-vi-safe-24,ContractNLI,business,vi,rule-based,0.5,True,R8_api_guard,427,323,104,0.24355971896955503,0,0.0,FAIL,2,True,False,,22.754799923859537
m11-business-vi-safe-24,ContractNLI,business,vi,rule-based,0.5,True,R9_direct_api_guard,427,323,104,0.24355971896955503,0,0.0,FAIL,2,True,False,,23.039699881337583
m11-business-vi-safe-24,ContractNLI,business,vi,rule-based,0.5,False,R6_direct_compressor,427,323,104,0.24355971896955503,0,0.0,NOT_RUN,2,True,False,,0.22139993961900473
m11-business-vi-safe-24,ContractNLI,business,vi,rule-based,0.5,False,R7_direct_guard,427,323,104,0.24355971896955503,0,0.0,FAIL,2,True,False,,21.55559998936951
m11-business-vi-safe-24,ContractNLI,business,vi,rule-based,0.5,False,R8_api_guard,427,323,104,0.24355971896955503,0,0.0,FAIL,2,True,False,,18.798899953253567
m11-business-vi-safe-24,ContractNLI,business,vi,rule-based,0.5,False,R9_direct_api_guard,427,323,104,0.24355971896955503,0,0.0,FAIL,2,True,False,,19.020299892872572
m11-technical-vi-unsafe-13,technical_documentation,technical,vi,rule-based,0.5,True,R6_direct_compressor,70,70,0,0.0,0,0.0,NOT_RUN,2,True,False,,0.033800024539232254
m11-technical-vi-unsafe-13,technical_documentation,technical,vi,rule-based,0.5,True,R7_direct_guard,70,70,0,0.0,0,0.0,PASS,2,True,False,,1.2534999987110496
m11-technical-vi-unsafe-13,technical_documentation,technical,vi,rule-based,0.5,True,R8_api_guard,70,70,0,0.0,0,0.0,PASS,2,True,False,,2.065500011667609
m11-technical-vi-unsafe-13,technical_documentation,technical,vi,rule-based,0.5,True,R9_direct_api_guard,70,70,0,0.0,0,0.0,PASS,2,True,False,,2.0993000362068415
m11-technical-vi-unsafe-13,technical_documentation,technical,vi,rule-based,0.5,False,R6_direct_compressor,70,70,0,0.0,0,0.0,NOT_RUN,2,True,False,,0.022600055672228336
m11-technical-vi-unsafe-13,technical_documentation,technical,vi,rule-based,0.5,False,R7_direct_guard,70,70,0,0.0,0,0.0,PASS,2,True,False,,1.1539000552147627
m11-technical-vi-unsafe-13,technical_documentation,technical,vi,rule-based,0.5,False,R8_api_guard,70,70,0,0.0,0,0.0,PASS,2,True,False,,1.7774001462385058
m11-technical-vi-unsafe-13,technical_documentation,technical,vi,rule-based,0.5,False,R9_direct_api_guard,70,70,0,0.0,0,0.0,PASS,2,True,False,,1.8000002019107342
m11-technical-en-safe-03,technical_documentation,technical,en,rule-based,0.5,True,R6_direct_compressor,25,25,0,0.0,0,0.0,NOT_RUN,2,True,False,,0.021400046534836292
m11-technical-en-safe-03,technical_documentation,technical,en,rule-based,0.5,True,R7_direct_guard,25,25,0,0.0,0,0.0,PASS,2,True,False,,0.961200101301074
m11-technical-en-safe-03,technical_documentation,technical,en,rule-based,0.5,True,R8_api_guard,25,25,0,0.0,0,0.0,PASS,2,True,False,,2.378700068220496
m11-technical-en-safe-03,technical_documentation,technical,en,rule-based,0.5,True,R9_direct_api_guard,25,25,0,0.0,0,0.0,PASS,2,True,False,,2.4001001147553325
m11-technical-en-safe-03,technical_documentation,technical,en,rule-based,0.5,False,R6_direct_compressor,25,25,0,0.0,0,0.0,NOT_RUN,2,True,False,,0.019600032828748226
m11-technical-en-safe-03,technical_documentation,technical,en,rule-based,0.5,False,R7_direct_guard,25,25,0,0.0,0,0.0,PASS,2,True,False,,0.8227000944316387
m11-technical-en-safe-03,technical_documentation,technical,en,rule-based,0.5,False,R8_api_guard,25,25,0,0.0,0,0.0,PASS,2,True,False,,1.4772000722587109
m11-technical-en-safe-03,technical_documentation,technical,en,rule-based,0.5,False,R9_direct_api_guard,25,25,0,0.0,0,0.0,PASS,2,True,False,,1.496800105087459
m11-business-en-safe-01,ContractNLI,business,en,rule-based,0.5,True,R6_direct_compressor,473,374,99,0.20930232558139536,0,0.0,NOT_RUN,5,True,False,,0.4357999423518777
m11-business-en-safe-01,ContractNLI,business,en,rule-based,0.5,True,R7_direct_guard,473,374,99,0.20930232558139536,0,0.0,FAIL,5,True,False,,17.222599941305816
m11-business-en-safe-01,ContractNLI,business,en,rule-based,0.5,True,R8_api_guard,473,374,99,0.20930232558139536,0,0.0,FAIL,5,True,False,,19.33339994866401
m11-business-en-safe-01,ContractNLI,business,en,rule-based,0.5,True,R9_direct_api_guard,473,374,99,0.20930232558139536,0,0.0,FAIL,5,True,False,,19.769199891015887
m11-business-en-safe-01,ContractNLI,business,en,rule-based,0.5,False,R6_direct_compressor,473,277,196,0.4143763213530655,0,0.0,NOT_RUN,5,False,False,,0.21169998217374086
m11-business-en-safe-01,ContractNLI,business,en,rule-based,0.5,False,R7_direct_guard,473,277,196,0.4143763213530655,0,0.0,FAIL,5,False,False,,13.42029997613281
m11-business-en-safe-01,ContractNLI,business,en,rule-based,0.5,False,R8_api_guard,473,277,196,0.4143763213530655,0,0.0,FAIL,5,False,False,,13.75349995214492
m11-business-en-safe-01,ContractNLI,business,en,rule-based,0.5,False,R9_direct_api_guard,473,277,196,0.4143763213530655,0,0.0,FAIL,5,False,False,,13.965199934318662
m11-general-vi-unsafe-04,XNLI,general,vi,rule-based,0.5,True,R6_direct_compressor,11,11,0,0.0,0,0.0,NOT_RUN,0,True,False,,0.014699995517730713
m11-general-vi-unsafe-04,XNLI,general,vi,rule-based,0.5,True,R7_direct_guard,11,11,0,0.0,0,0.0,PASS,0,True,False,,0.2676999429240823
m11-general-vi-unsafe-04,XNLI,general,vi,rule-based,0.5,True,R8_api_guard,11,11,0,0.0,0,0.0,PASS,0,True,False,,1.0738000273704529
m11-general-vi-unsafe-04,XNLI,general,vi,rule-based,0.5,True,R9_direct_api_guard,11,11,0,0.0,0,0.0,PASS,0,True,False,,1.0885000228881836
m11-general-vi-unsafe-04,XNLI,general,vi,rule-based,0.5,False,R6_direct_compressor,11,11,0,0.0,0,0.0,NOT_RUN,0,True,False,,0.011899974197149277
m11-general-vi-unsafe-04,XNLI,general,vi,rule-based,0.5,False,R7_direct_guard,11,11,0,0.0,0,0.0,PASS,0,True,False,,0.24419999681413174
m11-general-vi-unsafe-04,XNLI,general,vi,rule-based,0.5,False,R8_api_guard,11,11,0,0.0,0,0.0,PASS,0,True,False,,0.8716000011190772
m11-general-vi-unsafe-04,XNLI,general,vi,rule-based,0.5,False,R9_direct_api_guard,11,11,0,0.0,0,0.0,PASS,0,True,False,,0.8834999753162265
m11-general-vi-safe-04,XNLI,general,vi,rule-based,0.5,True,R6_direct_compressor,40,40,0,0.0,0,0.0,NOT_RUN,4,True,False,,0.04139996599406004
m11-general-vi-safe-04,XNLI,general,vi,rule-based,0.5,True,R7_direct_guard,40,40,0,0.0,0,0.0,PASS,4,True,False,,0.9866999462246895
m11-general-vi-safe-04,XNLI,general,vi,rule-based,0.5,True,R8_api_guard,40,40,0,0.0,0,0.0,PASS,4,True,False,,1.846599974669516
m11-general-vi-safe-04,XNLI,general,vi,rule-based,0.5,True,R9_direct_api_guard,40,40,0,0.0,0,0.0,PASS,4,True,False,,1.8879999406635761
m11-general-vi-safe-04,XNLI,general,vi,rule-based,0.5,False,R6_direct_compressor,40,40,0,0.0,0,0.0,NOT_RUN,4,True,False,,0.023300061002373695
m11-general-vi-safe-04,XNLI,general,vi,rule-based,0.5,False,R7_direct_guard,40,40,0,0.0,0,0.0,PASS,4,True,False,,1.0506000835448503
m11-general-vi-safe-04,XNLI,general,vi,rule-based,0.5,False,R8_api_guard,40,40,0,0.0,0,0.0,PASS,4,True,False,,1.6466000815853477
m11-general-vi-safe-04,XNLI,general,vi,rule-based,0.5,False,R9_direct_api_guard,40,40,0,0.0,0,0.0,PASS,4,True,False,,1.6699001425877213
m11-academic-vi-unsafe-10,SciFact,academic,vi,rule-based,0.5,True,R6_direct_compressor,438,378,60,0.136986301369863,0,0.0,NOT_RUN,11,True,False,,0.215300009585917
m11-academic-vi-unsafe-10,SciFact,academic,vi,rule-based,0.5,True,R7_direct_guard,438,378,60,0.136986301369863,0,0.0,FAIL,11,True,False,,14.179399935528636
m11-academic-vi-unsafe-10,SciFact,academic,vi,rule-based,0.5,True,R8_api_guard,438,378,60,0.136986301369863,0,0.0,FAIL,11,True,False,,16.670000040903687
m11-academic-vi-unsafe-10,SciFact,academic,vi,rule-based,0.5,True,R9_direct_api_guard,438,378,60,0.136986301369863,0,0.0,FAIL,11,True,False,,16.885300050489604
m11-academic-vi-unsafe-10,SciFact,academic,vi,rule-based,0.5,False,R6_direct_compressor,438,229,209,0.4771689497716895,0,0.0,NOT_RUN,11,False,False,,0.16259995754808187
m11-academic-vi-unsafe-10,SciFact,academic,vi,rule-based,0.5,False,R7_direct_guard,438,229,209,0.4771689497716895,0,0.0,FAIL,11,False,False,,12.315299944020808
m11-academic-vi-unsafe-10,SciFact,academic,vi,rule-based,0.5,False,R8_api_guard,438,229,209,0.4771689497716895,0,0.0,FAIL,11,False,False,,14.86929995007813
m11-academic-vi-unsafe-10,SciFact,academic,vi,rule-based,0.5,False,R9_direct_api_guard,438,229,209,0.4771689497716895,0,0.0,FAIL,11,False,False,,15.031899907626212
m11-business-en-safe-11,ContractNLI,business,en,rule-based,0.5,True,R6_direct_compressor,405,395,10,0.024691358024691357,0,0.0,NOT_RUN,1,True,False,,0.18930004443973303
m11-business-en-safe-11,ContractNLI,business,en,rule-based,0.5,True,R7_direct_guard,405,395,10,0.024691358024691357,0,0.0,FAIL,1,True,False,,14.31830006185919
m11-business-en-safe-11,ContractNLI,business,en,rule-based,0.5,True,R8_api_guard,405,395,10,0.024691358024691357,0,0.0,FAIL,1,True,False,,18.09500006493181
m11-business-en-safe-11,ContractNLI,business,en,rule-based,0.5,True,R9_direct_api_guard,405,395,10,0.024691358024691357,0,0.0,FAIL,1,True,False,,18.284300109371543
m11-business-en-safe-11,ContractNLI,business,en,rule-based,0.5,False,R6_direct_compressor,405,201,204,0.5037037037037037,0,0.0,NOT_RUN,1,False,False,,0.19129994325339794
m11-business-en-safe-11,ContractNLI,business,en,rule-based,0.5,False,R7_direct_guard,405,201,204,0.5037037037037037,0,0.0,FAIL,1,False,False,,11.238200007937849
m11-business-en-safe-11,ContractNLI,business,en,rule-based,0.5,False,R8_api_guard,405,201,204,0.5037037037037037,0,0.0,FAIL,1,False,False,,12.511499924585223
m11-business-en-safe-11,ContractNLI,business,en,rule-based,0.5,False,R9_direct_api_guard,405,201,204,0.5037037037037037,0,0.0,FAIL,1,False,False,,12.702799867838621
m11-business-vi-unsafe-14,ContractNLI,business,vi,rule-based,0.5,True,R6_direct_compressor,463,216,247,0.5334773218142549,0,0.0,NOT_RUN,1,True,False,,0.19139994401484728
m11-business-vi-unsafe-14,ContractNLI,business,vi,rule-based,0.5,True,R7_direct_guard,463,216,247,0.5334773218142549,0,0.0,FAIL,1,True,False,,9.469099924899638
m11-business-vi-unsafe-14,ContractNLI,business,vi,rule-based,0.5,True,R8_api_guard,463,216,247,0.5334773218142549,0,0.0,FAIL,1,True,False,,12.084799935109913
m11-business-vi-unsafe-14,ContractNLI,business,vi,rule-based,0.5,True,R9_direct_api_guard,463,216,247,0.5334773218142549,0,0.0,FAIL,1,True,False,,12.27619987912476
m11-business-vi-safe-11,ContractNLI,business,vi,rule-based,0.5,True,R6_direct_compressor,421,411,10,0.023752969121140142,0,0.0,NOT_RUN,1,True,False,,0.20409992430359125
m11-business-vi-safe-11,ContractNLI,business,vi,rule-based,0.5,True,R7_direct_guard,421,411,10,0.023752969121140142,0,0.0,FAIL,1,True,False,,15.433099935762584
m11-business-vi-safe-11,ContractNLI,business,vi,rule-based,0.5,True,R8_api_guard,421,411,10,0.023752969121140142,0,0.0,FAIL,1,True,False,,16.896599903702736
m11-business-vi-safe-11,ContractNLI,business,vi,rule-based,0.5,True,R9_direct_api_guard,421,411,10,0.023752969121140142,0,0.0,FAIL,1,True,False,,17.100699828006327
m11-academic-vi-safe-21,SciFact,academic,vi,rule-based,0.5,True,R6_direct_compressor,399,227,172,0.43107769423558895,0,0.0,NOT_RUN,1,True,False,,0.20160002168267965
m11-academic-vi-safe-21,SciFact,academic,vi,rule-based,0.5,True,R7_direct_guard,399,227,172,0.43107769423558895,0,0.0,FAIL,1,True,False,,10.42309997137636
m11-academic-vi-safe-21,SciFact,academic,vi,rule-based,0.5,True,R8_api_guard,399,227,172,0.43107769423558895,0,0.0,FAIL,1,True,False,,12.495800037868321
m11-academic-vi-safe-21,SciFact,academic,vi,rule-based,0.5,True,R9_direct_api_guard,399,227,172,0.43107769423558895,0,0.0,FAIL,1,True,False,,12.697400059551
m11-academic-vi-unsafe-13,SciFact,academic,vi,rule-based,0.5,True,R6_direct_compressor,393,289,104,0.26463104325699743,0,0.0,NOT_RUN,11,False,False,,0.2543999580666423
m11-academic-vi-unsafe-13,SciFact,academic,vi,rule-based,0.5,True,R7_direct_guard,393,289,104,0.26463104325699743,0,0.0,FAIL,11,False,False,,10.622099973261356
m11-academic-vi-unsafe-13,SciFact,academic,vi,rule-based,0.5,True,R8_api_guard,393,289,104,0.26463104325699743,0,0.0,FAIL,11,False,False,,12.393999961204827
m11-academic-vi-unsafe-13,SciFact,academic,vi,rule-based,0.5,True,R9_direct_api_guard,393,289,104,0.26463104325699743,0,0.0,FAIL,11,False,False,,12.64839991927147
m11-general-vi-unsafe-12,XNLI,general,vi,rule-based,0.5,True,R6_direct_compressor,20,20,0,0.0,0,0.0,NOT_RUN,0,True,False,,0.01680001150816679
m11-general-vi-unsafe-12,XNLI,general,vi,rule-based,0.5,True,R7_direct_guard,20,20,0,0.0,0,0.0,PASS,0,True,False,,0.30339998193085194
m11-general-vi-unsafe-12,XNLI,general,vi,rule-based,0.5,True,R8_api_guard,20,20,0,0.0,0,0.0,PASS,0,True,False,,1.0628000600263476
m11-general-vi-unsafe-12,XNLI,general,vi,rule-based,0.5,True,R9_direct_api_guard,20,20,0,0.0,0,0.0,PASS,0,True,False,,1.0796000715345144
m11-business-vi-safe-12,ContractNLI,business,vi,rule-based,0.5,True,R6_direct_compressor,421,411,10,0.023752969121140142,0,0.0,NOT_RUN,1,True,False,,0.17339992336928844
m11-business-vi-safe-12,ContractNLI,business,vi,rule-based,0.5,True,R7_direct_guard,421,411,10,0.023752969121140142,0,0.0,FAIL,1,True,False,,15.644799917936325
m11-business-vi-safe-12,ContractNLI,business,vi,rule-based,0.5,True,R8_api_guard,421,411,10,0.023752969121140142,0,0.0,FAIL,1,True,False,,17.00969983357936
m11-business-vi-safe-12,ContractNLI,business,vi,rule-based,0.5,True,R9_direct_api_guard,421,411,10,0.023752969121140142,0,0.0,FAIL,1,True,False,,17.18309975694865
m11-business-en-safe-05,ContractNLI,business,en,rule-based,0.5,True,R6_direct_compressor,401,279,122,0.30423940149625933,0,0.0,NOT_RUN,2,True,False,,0.20779995247721672
